Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID
INV744883,S0002,JUMBO BAG RED RETROSPOT,20,2024-09-16,19.53,10264
INV681242,S0018,BROCADE RING PURSE,2,2024-08-18,45.5,10142
INV783501,S0018,BROCADE RING PURSE,7,2024-06-13,30.45,10143
INV258189,S0016,VINTAGE BILLBOARD DRINK ME MUG,2,2024-08-18,5.62,10092
INV849014,S0010,RED WOOLLY HOTTIE WHITE HEART,3,2024-09-15,32.48,10288
INV359778,S0001,REGENCY CAKESTAND 3 TIER,15,2024-08-12,26.44,10215
INV266457,S0019,MINI PAINT SET VINTAGE,12,2024-07-09,45.94,10051
INV528625,S0012,SPOTTY BUNTING,11,2024-12-13,30.1,10153
INV169113,S0010,RED WOOLLY HOTTIE WHITE HEART,11,2024-02-18,28.12,10186
INV397949,S0012,SPOTTY BUNTING,9,2024-12-02,48.24,10063
INV257677,S0019,MINI PAINT SET VINTAGE,11,2024-02-11,29.35,10190
INV466813,S0004,LUNCH BAG RED RETROSPOT,10,2024-12-01,35.07,10125
INV235215,S0012,SPOTTY BUNTING,20,2024-12-28,46.93,10150
INV686072,S0009,JAM MAKING SET WITH JARS,13,2024-11-25,39.69,10058
INV802667,S0004,LUNCH BAG RED RETROSPOT,17,2024-02-17,32.48,10180
INV633188,S0013,BATH BUILDING BLOCK WORD,12,2024-01-10,18.45,10170
INV324597,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,11,2024-09-05,10.0,10271
INV262471,S0004,LUNCH BAG RED RETROSPOT,3,2024-05-31,42.3,10054
INV632351,S0003,PARTY BUNTING,18,2024-09-26,2.37,10101
INV903531,S0010,RED WOOLLY HOTTIE WHITE HEART,20,2024-03-08,30.06,10264
INV270128,S0004,LUNCH BAG RED RETROSPOT,6,2024-12-20,38.67,10053
INV856215,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,15,2024-01-23,20.84,10060
INV565776,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,20,2024-05-25,37.74,10108
INV345369,S0014,DOORMAT NEW ENGLAND,18,2024-05-02,15.82,10005
INV975679,S0015,SET 2 TEA TOWELS I LOVE LONDON,7,2024-07-07,34.08,10103
INV561999,S0018,BROCADE RING PURSE,15,2024-05-24,39.02,10196
INV653081,S0016,VINTAGE BILLBOARD DRINK ME MUG,14,2024-03-23,40.94,10262
INV245121,S0019,MINI PAINT SET VINTAGE,9,2024-01-27,32.24,10047
INV681478,S0011,ALARM CLOCK BAKELIKE GREEN,4,2024-12-30,42.37,10144
INV398910,S0003,PARTY BUNTING,3,2024-03-23,14.0,10269
INV254506,S0016,VINTAGE BILLBOARD DRINK ME MUG,14,2024-02-16,47.35,10124
INV956375,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,15,2024-06-27,46.56,10106
INV155843,S0013,BATH BUILDING BLOCK WORD,13,2024-09-14,19.01,10158
INV185569,S0012,SPOTTY BUNTING,12,2024-04-24,1.9,10147
INV979940,S0003,PARTY BUNTING,11,2024-03-15,7.31,10145
INV970068,S0009,JAM MAKING SET WITH JARS,16,2024-12-22,41.64,10120
INV570392,S0015,SET 2 TEA TOWELS I LOVE LONDON,20,2024-01-03,45.34,10275
INV368355,S0000,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-03-17,27.67,10092
INV653408,S0019,MINI PAINT SET VINTAGE,14,2024-02-26,38.92,10058
INV415779,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-01-25,12.3,10229
INV579318,S0019,MINI PAINT SET VINTAGE,3,2024-02-26,41.92,10117
INV725726,S0015,SET 2 TEA TOWELS I LOVE LONDON,18,2024-01-09,31.78,10279
INV353690,S0018,BROCADE RING PURSE,5,2024-05-29,21.75,10127
INV469954,S0019,MINI PAINT SET VINTAGE,8,2024-10-19,21.12,10129
INV648913,S0002,JUMBO BAG RED RETROSPOT,12,2024-02-04,47.69,10058
INV631971,S0017,PAPER CHAIN KIT 50S CHRISTMAS,17,2024-10-10,1.51,10122
INV145649,S0015,SET 2 TEA TOWELS I LOVE LONDON,13,2024-07-10,13.06,10001
INV474440,S0000,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-06-25,12.44,10239
INV908977,S0003,PARTY BUNTING,19,2024-06-19,7.1,10290
INV672536,S0011,ALARM CLOCK BAKELIKE GREEN,11,2024-11-25,9.17,10096
INV829168,S0014,DOORMAT NEW ENGLAND,16,2024-11-19,9.52,10126
INV166165,S0004,LUNCH BAG RED RETROSPOT,15,2024-01-19,15.03,10118
INV929538,S0001,REGENCY CAKESTAND 3 TIER,7,2024-01-22,16.12,10048
INV640418,S0009,JAM MAKING SET WITH JARS,13,2024-10-05,23.93,10089
INV889882,S0001,REGENCY CAKESTAND 3 TIER,7,2024-05-26,18.17,10237
INV787584,S0001,REGENCY CAKESTAND 3 TIER,11,2024-05-19,6.66,10272
INV558176,S0011,ALARM CLOCK BAKELIKE GREEN,13,2024-08-13,44.78,10189
INV455505,S0012,SPOTTY BUNTING,6,2024-09-11,34.76,10192
INV936020,S0011,ALARM CLOCK BAKELIKE GREEN,17,2024-05-16,40.16,10069
INV182760,S0013,BATH BUILDING BLOCK WORD,14,2024-11-04,49.76,10278
INV671971,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,10,2024-06-13,5.58,10247
INV793024,S0010,RED WOOLLY HOTTIE WHITE HEART,10,2024-06-05,22.57,10076
INV274739,S0013,BATH BUILDING BLOCK WORD,15,2024-06-28,22.63,10154
INV744718,S0011,ALARM CLOCK BAKELIKE GREEN,14,2024-05-20,32.15,10144
INV178686,S0001,REGENCY CAKESTAND 3 TIER,13,2024-07-05,25.9,10086
INV132653,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-11-07,34.07,10185
INV136489,S0014,DOORMAT NEW ENGLAND,5,2024-02-04,12.18,10285
INV479742,S0011,ALARM CLOCK BAKELIKE GREEN,13,2024-10-17,2.1,10220
INV812048,S0004,LUNCH BAG RED RETROSPOT,15,2024-07-08,18.91,10069
INV701800,S0002,JUMBO BAG RED RETROSPOT,5,2024-09-28,18.66,10047
INV781113,S0010,RED WOOLLY HOTTIE WHITE HEART,9,2024-05-07,48.05,10094
INV871411,S0000,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-09-12,26.13,10238
INV223481,S0017,PAPER CHAIN KIT 50S CHRISTMAS,9,2024-05-13,35.35,10204
INV741599,S0006,WOODEN PICTURE FRAME WHITE FINISH,10,2024-12-21,45.87,10218
INV309902,S0015,SET 2 TEA TOWELS I LOVE LONDON,4,2024-03-10,42.71,10039
INV281043,S0014,DOORMAT NEW ENGLAND,15,2024-02-14,40.62,10100
INV800280,S0010,RED WOOLLY HOTTIE WHITE HEART,12,2024-12-29,3.71,10289
INV404466,S0017,PAPER CHAIN KIT 50S CHRISTMAS,10,2024-03-21,35.73,10254
INV932250,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,12,2024-09-17,11.6,10222
INV930541,S0006,WOODEN PICTURE FRAME WHITE FINISH,5,2024-05-01,39.62,10023
INV478427,S0000,WHITE HANGING HEART T-LIGHT HOLDER,18,2024-10-20,18.76,10250
INV236074,S0017,PAPER CHAIN KIT 50S CHRISTMAS,20,2024-02-14,3.75,10010
INV851759,S0012,SPOTTY BUNTING,16,2024-09-26,20.83,10246
INV963333,S0013,BATH BUILDING BLOCK WORD,19,2024-02-07,6.7,10100
INV773540,S0010,RED WOOLLY HOTTIE WHITE HEART,3,2024-08-18,23.56,10290
INV461249,S0016,VINTAGE BILLBOARD DRINK ME MUG,5,2024-10-09,32.17,10180
INV905077,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-08-09,25.39,10223
INV971776,S0001,REGENCY CAKESTAND 3 TIER,4,2024-09-22,8.07,10250
INV269834,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,11,2024-12-29,11.66,10147
INV397846,S0016,VINTAGE BILLBOARD DRINK ME MUG,3,2024-05-08,10.22,10096
INV387782,S0017,PAPER CHAIN KIT 50S CHRISTMAS,5,2024-11-16,15.49,10257
INV197966,S0017,PAPER CHAIN KIT 50S CHRISTMAS,17,2024-11-24,8.85,10004
INV261684,S0018,BROCADE RING PURSE,6,2024-12-03,31.41,10016
INV454019,S0019,MINI PAINT SET VINTAGE,19,2024-01-22,41.35,10280
INV185168,S0000,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-11-24,38.67,10247
INV782759,S0008,CREAM CUPID HEARTS COAT HANGER,7,2024-10-19,21.12,10258
INV622230,S0000,WHITE HANGING HEART T-LIGHT HOLDER,18,2024-05-28,32.27,10160
INV606404,S0009,JAM MAKING SET WITH JARS,8,2024-12-16,20.6,10152
INV176517,S0014,DOORMAT NEW ENGLAND,2,2024-03-21,22.26,10178
INV587002,S0015,SET 2 TEA TOWELS I LOVE LONDON,7,2024-06-23,30.53,10163
INV853258,S0010,RED WOOLLY HOTTIE WHITE HEART,11,2024-06-25,48.78,10033
INV897615,S0004,LUNCH BAG RED RETROSPOT,12,2024-09-20,28.3,10179
INV353480,S0010,RED WOOLLY HOTTIE WHITE HEART,15,2024-03-03,13.74,10101
INV247720,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-01-26,14.87,10268
INV745270,S0012,SPOTTY BUNTING,14,2024-05-07,48.15,10065
INV952993,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,11,2024-10-22,36.2,10168
INV900190,S0006,WOODEN PICTURE FRAME WHITE FINISH,6,2024-09-12,49.8,10043
INV622987,S0014,DOORMAT NEW ENGLAND,10,2024-09-11,1.65,10044
INV629996,S0012,SPOTTY BUNTING,15,2024-05-03,11.15,10285
INV151021,S0011,ALARM CLOCK BAKELIKE GREEN,2,2024-05-24,25.0,10012
INV399628,S0015,SET 2 TEA TOWELS I LOVE LONDON,18,2024-01-05,42.44,10095
INV240440,S0013,BATH BUILDING BLOCK WORD,9,2024-07-06,38.31,10253
INV147440,S0011,ALARM CLOCK BAKELIKE GREEN,13,2024-01-27,28.73,10242
INV480133,S0006,WOODEN PICTURE FRAME WHITE FINISH,18,2024-05-27,4.14,10035
INV572230,S0016,VINTAGE BILLBOARD DRINK ME MUG,18,2024-05-23,41.35,10215
INV813449,S0019,MINI PAINT SET VINTAGE,20,2024-03-01,6.87,10090
INV513037,S0003,PARTY BUNTING,12,2024-06-22,28.11,10264
INV891638,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-04-11,30.32,10093
INV624369,S0012,SPOTTY BUNTING,2,2024-01-24,2.43,10090
INV943019,S0010,RED WOOLLY HOTTIE WHITE HEART,16,2024-09-22,23.12,10115
INV640546,S0019,MINI PAINT SET VINTAGE,5,2024-06-16,46.6,10105
INV270395,S0010,RED WOOLLY HOTTIE WHITE HEART,13,2024-11-11,37.1,10196
INV722565,S0009,JAM MAKING SET WITH JARS,11,2024-09-16,41.5,10114
INV613641,S0017,PAPER CHAIN KIT 50S CHRISTMAS,19,2024-06-02,24.01,10075
INV486251,S0000,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-12-10,5.93,10217
INV712056,S0013,BATH BUILDING BLOCK WORD,10,2024-12-18,31.65,10277
INV597643,S0019,MINI PAINT SET VINTAGE,9,2024-12-01,39.25,10249
INV705693,S0018,BROCADE RING PURSE,8,2024-01-27,29.38,10164
INV649697,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,20,2024-07-13,7.81,10192
INV133104,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-12-24,5.94,10227
INV562462,S0000,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-08-02,8.0,10177
INV530311,S0006,WOODEN PICTURE FRAME WHITE FINISH,17,2024-11-09,46.07,10099
INV840058,S0001,REGENCY CAKESTAND 3 TIER,5,2024-09-22,10.76,10036
INV794395,S0010,RED WOOLLY HOTTIE WHITE HEART,16,2024-09-26,19.15,10096
INV581992,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,18,2024-06-24,27.54,10152
INV739711,S0008,CREAM CUPID HEARTS COAT HANGER,16,2024-04-08,47.89,10151
INV685196,S0008,CREAM CUPID HEARTS COAT HANGER,10,2024-04-25,47.1,10190
INV908634,S0009,JAM MAKING SET WITH JARS,10,2024-12-26,10.76,10224
INV432441,S0015,SET 2 TEA TOWELS I LOVE LONDON,16,2024-06-27,28.24,10037
INV401769,S0008,CREAM CUPID HEARTS COAT HANGER,4,2024-10-20,33.99,10268
INV513697,S0012,SPOTTY BUNTING,12,2024-03-15,14.88,10183
INV848831,S0009,JAM MAKING SET WITH JARS,3,2024-06-26,46.24,10013
INV883641,S0008,CREAM CUPID HEARTS COAT HANGER,16,2024-04-19,10.5,10279
INV384303,S0017,PAPER CHAIN KIT 50S CHRISTMAS,18,2024-12-22,13.95,10217
INV745584,S0003,PARTY BUNTING,19,2024-05-02,12.5,10286
INV336633,S0016,VINTAGE BILLBOARD DRINK ME MUG,8,2024-01-27,5.46,10273
INV852204,S0010,RED WOOLLY HOTTIE WHITE HEART,16,2024-02-21,34.22,10062
INV105433,S0004,LUNCH BAG RED RETROSPOT,18,2024-03-21,20.64,10084
INV600641,S0015,SET 2 TEA TOWELS I LOVE LONDON,7,2024-05-27,16.4,10217
INV906066,S0001,REGENCY CAKESTAND 3 TIER,3,2024-11-29,28.92,10187
INV874568,S0017,PAPER CHAIN KIT 50S CHRISTMAS,2,2024-03-30,21.19,10019
INV138105,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,13,2024-09-10,9.72,10177
INV139286,S0009,JAM MAKING SET WITH JARS,1,2024-06-01,28.61,10100
INV451317,S0003,PARTY BUNTING,10,2024-08-20,49.46,10233
INV649787,S0017,PAPER CHAIN KIT 50S CHRISTMAS,16,2024-03-09,42.63,10076
INV386090,S0014,DOORMAT NEW ENGLAND,7,2024-02-27,16.87,10265
INV779776,S0014,DOORMAT NEW ENGLAND,9,2024-04-05,1.2,10284
INV929179,S0010,RED WOOLLY HOTTIE WHITE HEART,10,2024-10-17,33.88,10206
INV284019,S0006,WOODEN PICTURE FRAME WHITE FINISH,20,2024-11-23,44.9,10223
INV640310,S0013,BATH BUILDING BLOCK WORD,11,2024-02-14,20.34,10052
INV293757,S0003,PARTY BUNTING,5,2024-09-01,16.52,10144
INV107161,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,9,2024-07-15,12.16,10069
INV445637,S0008,CREAM CUPID HEARTS COAT HANGER,10,2024-10-25,36.28,10099
INV374258,S0000,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-12-20,12.2,10025
INV588002,S0003,PARTY BUNTING,10,2024-03-22,20.57,10053
INV837733,S0016,VINTAGE BILLBOARD DRINK ME MUG,10,2024-12-19,6.31,10151
INV485397,S0009,JAM MAKING SET WITH JARS,20,2024-04-23,11.35,10144
INV601410,S0004,LUNCH BAG RED RETROSPOT,5,2024-08-20,37.51,10057
INV491774,S0019,MINI PAINT SET VINTAGE,14,2024-12-25,27.69,10039
INV894139,S0015,SET 2 TEA TOWELS I LOVE LONDON,18,2024-12-06,41.37,10109
INV813390,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,20,2024-02-11,26.51,10181
INV837952,S0016,VINTAGE BILLBOARD DRINK ME MUG,12,2024-02-09,45.9,10042
INV164758,S0003,PARTY BUNTING,18,2024-09-15,10.51,10186
INV257131,S0017,PAPER CHAIN KIT 50S CHRISTMAS,6,2024-06-16,42.8,10223
INV221886,S0014,DOORMAT NEW ENGLAND,7,2024-10-25,24.7,10122
INV567122,S0016,VINTAGE BILLBOARD DRINK ME MUG,2,2024-08-20,7.03,10133
INV578987,S0013,BATH BUILDING BLOCK WORD,19,2024-01-30,28.16,10163
INV858414,S0009,JAM MAKING SET WITH JARS,1,2024-07-21,13.1,10215
INV882032,S0000,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-10-23,4.11,10221
INV461264,S0013,BATH BUILDING BLOCK WORD,3,2024-10-04,49.71,10235
INV595002,S0002,JUMBO BAG RED RETROSPOT,2,2024-05-26,20.74,10146
INV903028,S0004,LUNCH BAG RED RETROSPOT,14,2024-07-10,49.65,10239
INV570325,S0012,SPOTTY BUNTING,13,2024-07-11,4.47,10076
INV239449,S0017,PAPER CHAIN KIT 50S CHRISTMAS,12,2024-03-01,9.33,10009
INV512151,S0017,PAPER CHAIN KIT 50S CHRISTMAS,17,2024-03-06,36.53,10074
INV975373,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,1,2024-01-12,48.94,10253
INV806215,S0014,DOORMAT NEW ENGLAND,18,2024-08-05,26.83,10230
INV359535,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,15,2024-06-26,8.18,10007
INV860242,S0006,WOODEN PICTURE FRAME WHITE FINISH,4,2024-01-17,40.57,10174
INV744793,S0013,BATH BUILDING BLOCK WORD,1,2024-05-03,10.7,10141
INV722795,S0003,PARTY BUNTING,2,2024-08-16,30.09,10168
INV356622,S0001,REGENCY CAKESTAND 3 TIER,2,2024-07-24,22.23,10170
INV327823,S0017,PAPER CHAIN KIT 50S CHRISTMAS,2,2024-03-12,25.44,10283
INV345536,S0009,JAM MAKING SET WITH JARS,19,2024-06-12,29.09,10122
INV348411,S0010,RED WOOLLY HOTTIE WHITE HEART,10,2024-03-14,49.29,10194
INV331780,S0016,VINTAGE BILLBOARD DRINK ME MUG,14,2024-06-02,14.12,10005
INV720407,S0017,PAPER CHAIN KIT 50S CHRISTMAS,6,2024-11-16,34.1,10029
INV619696,S0017,PAPER CHAIN KIT 50S CHRISTMAS,2,2024-06-25,47.11,10165
INV923975,S0012,SPOTTY BUNTING,17,2024-06-12,34.97,10136
INV256466,S0013,BATH BUILDING BLOCK WORD,10,2024-07-11,9.6,10145
INV596520,S0017,PAPER CHAIN KIT 50S CHRISTMAS,8,2024-04-25,15.39,10217
INV944917,S0004,LUNCH BAG RED RETROSPOT,15,2024-01-30,28.34,10132
INV684357,S0013,BATH BUILDING BLOCK WORD,17,2024-03-09,19.73,10292
INV313214,S0008,CREAM CUPID HEARTS COAT HANGER,11,2024-11-27,4.41,10070
INV988283,S0014,DOORMAT NEW ENGLAND,12,2024-02-17,27.01,10252
INV154040,S0006,WOODEN PICTURE FRAME WHITE FINISH,9,2024-07-12,33.85,10275
INV141468,S0019,MINI PAINT SET VINTAGE,3,2024-04-06,40.33,10182
INV859489,S0018,BROCADE RING PURSE,18,2024-04-21,24.23,10167
INV417915,S0010,RED WOOLLY HOTTIE WHITE HEART,1,2024-04-18,46.89,10091
INV883159,S0003,PARTY BUNTING,16,2024-05-04,34.93,10202
INV515898,S0006,WOODEN PICTURE FRAME WHITE FINISH,8,2024-10-09,16.42,10019
INV499152,S0009,JAM MAKING SET WITH JARS,15,2024-09-30,32.61,10039
INV374267,S0009,JAM MAKING SET WITH JARS,12,2024-09-19,44.2,10126
INV203398,S0014,DOORMAT NEW ENGLAND,16,2024-06-12,45.76,10173
INV428122,S0011,ALARM CLOCK BAKELIKE GREEN,14,2024-01-24,28.34,10141
INV877259,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-01-09,13.41,10242
INV707275,S0018,BROCADE RING PURSE,14,2024-05-31,8.04,10220
INV341192,S0010,RED WOOLLY HOTTIE WHITE HEART,13,2024-10-18,41.75,10126
INV677390,S0015,SET 2 TEA TOWELS I LOVE LONDON,11,2024-05-11,38.29,10058
INV858705,S0015,SET 2 TEA TOWELS I LOVE LONDON,16,2024-08-23,8.83,10148
INV277487,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-10-06,24.67,10001
INV772985,S0017,PAPER CHAIN KIT 50S CHRISTMAS,2,2024-09-25,2.17,10190
INV957730,S0002,JUMBO BAG RED RETROSPOT,2,2024-01-04,20.91,10191
INV171269,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-01-05,11.33,10117
INV491329,S0014,DOORMAT NEW ENGLAND,2,2024-11-12,32.07,10134
INV606676,S0019,MINI PAINT SET VINTAGE,16,2024-01-09,0.83,10058
INV531319,S0017,PAPER CHAIN KIT 50S CHRISTMAS,1,2024-01-09,26.71,10044
INV661762,S0008,CREAM CUPID HEARTS COAT HANGER,10,2024-01-09,25.36,10173
INV945328,S0013,BATH BUILDING BLOCK WORD,6,2024-02-24,45.94,10160
INV256130,S0016,VINTAGE BILLBOARD DRINK ME MUG,8,2024-04-08,31.18,10173
INV954814,S0008,CREAM CUPID HEARTS COAT HANGER,12,2024-05-16,39.85,10149
INV491172,S0002,JUMBO BAG RED RETROSPOT,13,2024-08-23,28.47,10080
INV414546,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,3,2024-11-30,49.59,10213
INV198042,S0001,REGENCY CAKESTAND 3 TIER,13,2024-07-13,19.17,10203
INV158840,S0015,SET 2 TEA TOWELS I LOVE LONDON,1,2024-12-25,8.98,10252
INV986392,S0015,SET 2 TEA TOWELS I LOVE LONDON,14,2024-11-26,39.33,10229
INV999636,S0018,BROCADE RING PURSE,4,2024-09-27,46.0,10164
INV321686,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-08-31,13.92,10227
INV817675,S0002,JUMBO BAG RED RETROSPOT,9,2024-10-05,28.39,10147
INV288066,S0001,REGENCY CAKESTAND 3 TIER,11,2024-01-09,48.09,10020
INV251195,S0018,BROCADE RING PURSE,13,2024-02-09,15.31,10047
INV352153,S0018,BROCADE RING PURSE,19,2024-07-18,34.01,10233
INV447843,S0017,PAPER CHAIN KIT 50S CHRISTMAS,13,2024-03-12,39.63,10014
INV625119,S0002,JUMBO BAG RED RETROSPOT,12,2024-01-28,5.34,10143
INV979414,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,3,2024-06-23,30.46,10001
INV724540,S0019,MINI PAINT SET VINTAGE,13,2024-06-16,1.97,10054
INV921609,S0008,CREAM CUPID HEARTS COAT HANGER,15,2024-09-08,11.79,10259
INV493663,S0017,PAPER CHAIN KIT 50S CHRISTMAS,14,2024-04-05,34.14,10144
INV189856,S0012,SPOTTY BUNTING,20,2024-05-31,40.0,10012
INV186023,S0002,JUMBO BAG RED RETROSPOT,9,2024-03-19,19.31,10224
INV875584,S0004,LUNCH BAG RED RETROSPOT,13,2024-06-11,18.35,10272
INV105447,S0002,JUMBO BAG RED RETROSPOT,10,2024-08-15,18.32,10156
INV207197,S0008,CREAM CUPID HEARTS COAT HANGER,5,2024-02-14,9.78,10008
INV684041,S0014,DOORMAT NEW ENGLAND,18,2024-09-19,20.7,10122
INV193972,S0000,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-10-10,5.11,10164
INV922543,S0019,MINI PAINT SET VINTAGE,11,2024-07-16,1.11,10090
INV506637,S0013,BATH BUILDING BLOCK WORD,3,2024-10-13,45.31,10136
INV699743,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,17,2024-03-27,34.42,10186
INV245584,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,9,2024-06-03,13.79,10178
INV166340,S0004,LUNCH BAG RED RETROSPOT,6,2024-08-10,14.16,10028
INV607753,S0009,JAM MAKING SET WITH JARS,3,2024-07-03,12.96,10220
INV855917,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-10-31,31.03,10041
INV212168,S0014,DOORMAT NEW ENGLAND,5,2024-06-04,0.83,10228
INV448354,S0012,SPOTTY BUNTING,20,2024-07-13,40.3,10192
INV561607,S0010,RED WOOLLY HOTTIE WHITE HEART,11,2024-08-08,40.87,10145
INV242736,S0019,MINI PAINT SET VINTAGE,10,2024-06-13,30.36,10201
INV602278,S0006,WOODEN PICTURE FRAME WHITE FINISH,11,2024-03-31,48.25,10212
INV405605,S0010,RED WOOLLY HOTTIE WHITE HEART,16,2024-10-21,39.21,10220
INV494322,S0010,RED WOOLLY HOTTIE WHITE HEART,9,2024-07-20,18.57,10240
INV309505,S0018,BROCADE RING PURSE,19,2024-10-06,9.41,10046
INV128223,S0017,PAPER CHAIN KIT 50S CHRISTMAS,15,2024-12-28,10.88,10035
INV971662,S0009,JAM MAKING SET WITH JARS,3,2024-07-28,33.81,10253
INV764100,S0004,LUNCH BAG RED RETROSPOT,10,2024-05-03,13.01,10082
INV849979,S0004,LUNCH BAG RED RETROSPOT,14,2024-07-12,4.16,10256
INV602514,S0019,MINI PAINT SET VINTAGE,19,2024-07-24,26.95,10197
INV670053,S0013,BATH BUILDING BLOCK WORD,2,2024-07-03,35.23,10010
INV722665,S0017,PAPER CHAIN KIT 50S CHRISTMAS,3,2024-02-25,38.56,10286
INV274418,S0011,ALARM CLOCK BAKELIKE GREEN,20,2024-01-23,28.38,10242
INV889245,S0012,SPOTTY BUNTING,11,2024-08-08,5.74,10251
INV371306,S0003,PARTY BUNTING,8,2024-09-18,37.47,10005
INV708717,S0017,PAPER CHAIN KIT 50S CHRISTMAS,19,2024-04-23,22.57,10119
INV585556,S0012,SPOTTY BUNTING,19,2024-12-19,25.27,10289
INV125755,S0011,ALARM CLOCK BAKELIKE GREEN,16,2024-02-23,15.12,10065
INV221707,S0002,JUMBO BAG RED RETROSPOT,5,2024-06-27,15.94,10146
INV922366,S0014,DOORMAT NEW ENGLAND,7,2024-09-23,24.4,10224
INV202365,S0015,SET 2 TEA TOWELS I LOVE LONDON,15,2024-12-22,22.9,10239
INV414849,S0002,JUMBO BAG RED RETROSPOT,2,2024-12-29,6.2,10177
INV779445,S0010,RED WOOLLY HOTTIE WHITE HEART,4,2024-12-12,40.1,10267
INV641058,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-10-09,8.43,10282
INV547080,S0017,PAPER CHAIN KIT 50S CHRISTMAS,15,2024-04-28,39.99,10063
INV295440,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,14,2024-07-21,1.95,10217
INV306909,S0019,MINI PAINT SET VINTAGE,15,2024-10-30,21.76,10283
INV838968,S0000,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-04-15,14.28,10177
INV705393,S0002,JUMBO BAG RED RETROSPOT,4,2024-10-01,9.75,10098
INV306647,S0010,RED WOOLLY HOTTIE WHITE HEART,15,2024-02-28,13.49,10105
INV653349,S0015,SET 2 TEA TOWELS I LOVE LONDON,11,2024-11-01,19.74,10099
INV715519,S0012,SPOTTY BUNTING,4,2024-06-27,17.92,10006
INV747351,S0014,DOORMAT NEW ENGLAND,6,2024-12-10,35.45,10197
INV744333,S0009,JAM MAKING SET WITH JARS,19,2024-02-13,33.77,10133
INV223586,S0010,RED WOOLLY HOTTIE WHITE HEART,8,2024-06-05,6.29,10259
INV827120,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-09-18,19.73,10023
INV244564,S0019,MINI PAINT SET VINTAGE,19,2024-07-15,21.44,10053
INV766371,S0015,SET 2 TEA TOWELS I LOVE LONDON,18,2024-12-21,46.0,10165
INV681868,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,6,2024-09-07,14.8,10202
INV429861,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,15,2024-11-13,3.15,10083
INV110048,S0011,ALARM CLOCK BAKELIKE GREEN,16,2024-03-10,10.16,10145
INV688861,S0012,SPOTTY BUNTING,17,2024-11-30,25.0,10085
INV535820,S0015,SET 2 TEA TOWELS I LOVE LONDON,15,2024-09-07,8.78,10078
INV132359,S0018,BROCADE RING PURSE,8,2024-05-29,2.12,10001
INV663723,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,10,2024-03-27,39.15,10051
INV878586,S0018,BROCADE RING PURSE,16,2024-10-08,25.78,10173
INV219754,S0018,BROCADE RING PURSE,9,2024-10-05,41.25,10205
INV668373,S0011,ALARM CLOCK BAKELIKE GREEN,2,2024-08-13,27.54,10260
INV207391,S0013,BATH BUILDING BLOCK WORD,8,2024-06-01,43.8,10288
INV571578,S0001,REGENCY CAKESTAND 3 TIER,9,2024-06-27,43.18,10034
